id,start,end,measurable,room,subject,home
7077964,2021-03-15 21:04:37.289+00,2021-03-15 21:05:00.457+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077966,2021-03-15 21:05:06.699+00,2021-03-15 21:05:23.088+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077967,2021-03-15 21:05:24.809+00,2021-03-15 21:06:13.251+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077969,2021-03-15 21:18:18.937+00,2021-03-15 21:18:49.096+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077971,2021-03-15 21:19:39.697+00,2021-03-15 21:20:09.88+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077973,2021-03-15 21:20:22.664+00,2021-03-15 21:20:50.269+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077974,2021-03-15 21:32:59.534+00,2021-03-15 21:33:53.581+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077976,2021-03-15 21:34:18.619+00,2021-03-15 21:34:34.224+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077977,2021-03-15 21:34:37.709+00,2021-03-15 21:35:01.22+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077979,2021-03-15 21:35:02.955+00,2021-03-15 21:35:18.749+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077981,2021-03-15 21:35:48.799+00,2021-03-15 21:36:15.899+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077982,2021-03-15 21:36:44.282+00,2021-03-15 21:37:00.312+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077984,2021-03-15 21:38:00.926+00,2021-03-15 21:38:28.106+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077986,2021-03-15 21:38:28.462+00,2021-03-15 21:39:06.471+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077987,2021-03-15 21:39:15.522+00,2021-03-15 21:39:36.759+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077989,2021-03-15 21:50:49.146+00,2021-03-15 21:51:22.921+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077990,2021-03-15 21:52:01.58+00,2021-03-15 21:53:12.021+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077991,2021-03-15 22:55:16.63+00,2021-03-15 22:55:32.464+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077993,2021-03-15 22:55:20.66+00,2021-03-15 22:55:51.289+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077994,2021-03-15 22:58:50.809+00,2021-03-15 22:59:21.566+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077996,2021-03-15 23:34:49.271+00,2021-03-15 23:35:04.999+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077999,2021-03-15 23:34:26.891+00,2021-03-15 23:35:08.668+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078000,2021-03-15 23:35:05.923+00,2021-03-15 23:35:27.252+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078003,2021-03-15 23:40:20.902+00,2021-03-15 23:40:57.004+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078005,2021-03-15 23:40:28.373+00,2021-03-15 23:40:59.5+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078007,2021-03-15 23:43:12.564+00,2021-03-15 23:43:43.584+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078009,2021-03-15 23:43:15.937+00,2021-03-15 23:43:54.994+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078012,2021-03-16 00:10:08.324+00,2021-03-16 00:10:24.286+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078016,2021-03-16 00:10:38.157+00,2021-03-16 00:11:09.2+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078020,2021-03-16 00:10:33.006+00,2021-03-16 00:11:10.039+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078024,2021-03-16 00:15:48.2+00,2021-03-16 00:16:19.365+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078027,2021-03-16 00:13:36.194+00,2021-03-16 00:16:50.787+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078030,2021-03-16 00:16:39.365+00,2021-03-16 00:17:10.633+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078033,2021-03-16 00:16:47.144+00,2021-03-16 00:17:43.676+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078036,2021-03-16 00:17:12.959+00,2021-03-16 00:17:50.673+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078038,2021-03-16 00:18:36.464+00,2021-03-16 00:19:07.576+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078043,2021-03-16 00:18:19.288+00,2021-03-16 00:19:45.239+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078046,2021-03-16 00:36:01.419+00,2021-03-16 00:36:38.332+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078047,2021-03-16 02:42:19.202+00,2021-03-16 02:42:50.407+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078050,2021-03-16 06:28:59.941+00,2021-03-16 06:30:25.061+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078054,2021-03-16 06:33:02.324+00,2021-03-16 06:35:02.981+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078056,2021-03-16 09:28:17.997+00,2021-03-16 09:29:22.717+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078059,2021-03-16 09:33:02.814+00,2021-03-16 09:34:01.965+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078062,2021-03-16 10:48:23.804+00,2021-03-16 10:50:12.275+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078064,2021-03-16 10:53:17.799+00,2021-03-16 10:53:48.911+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078067,2021-03-16 10:52:22.435+00,2021-03-16 10:54:24.489+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078070,2021-03-16 10:54:31.888+00,2021-03-16 10:56:44.049+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078073,2021-03-16 10:56:57.713+00,2021-03-16 10:59:05.803+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078075,2021-03-16 10:59:39.917+00,2021-03-16 11:00:11.064+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078077,2021-03-16 10:59:35.272+00,2021-03-16 11:00:13.378+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078079,2021-03-16 11:02:31.307+00,2021-03-16 11:03:14.871+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078081,2021-03-16 11:06:34.05+00,2021-03-16 11:07:04.778+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078084,2021-03-16 11:12:19.061+00,2021-03-16 11:12:41.853+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078088,2021-03-16 11:12:56.499+00,2021-03-16 11:13:12.173+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078092,2021-03-16 11:13:38.528+00,2021-03-16 11:13:54.624+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078096,2021-03-16 11:14:28.734+00,2021-03-16 11:14:44.175+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078100,2021-03-16 11:15:04.204+00,2021-03-16 11:15:19.555+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078104,2021-03-16 11:17:13.231+00,2021-03-16 11:17:28.877+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078109,2021-03-16 11:17:37.132+00,2021-03-16 11:18:14.326+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078112,2021-03-16 11:18:15.331+00,2021-03-16 11:18:48.662+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078116,2021-03-16 11:18:53.145+00,2021-03-16 11:19:25.005+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078120,2021-03-16 11:19:56.951+00,2021-03-16 11:20:12.494+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078124,2021-03-16 11:20:21.809+00,2021-03-16 11:21:19.189+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078128,2021-03-16 11:36:36.78+00,2021-03-16 11:37:44.605+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078131,2021-03-16 11:37:45.691+00,2021-03-16 11:38:14.919+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078134,2021-03-16 11:39:05.821+00,2021-03-16 11:39:21.596+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078137,2021-03-16 11:39:22.829+00,2021-03-16 11:40:30.274+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078140,2021-03-16 12:23:22.763+00,2021-03-16 12:23:53.466+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078142,2021-03-16 12:23:26.57+00,2021-03-16 12:23:57.659+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078144,2021-03-16 12:30:15.536+00,2021-03-16 12:30:46.214+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078147,2021-03-16 14:59:15.605+00,2021-03-16 14:59:30.781+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078150,2021-03-16 14:59:33.407+00,2021-03-16 14:59:56.05+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078152,2021-03-16 15:01:00.809+00,2021-03-16 15:01:27.983+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078155,2021-03-16 15:05:32.658+00,2021-03-16 15:06:08.89+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078158,2021-03-16 15:32:09.229+00,2021-03-16 15:34:13.512+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078160,2021-03-16 15:50:24.781+00,2021-03-16 15:50:40.426+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078163,2021-03-16 15:50:42.788+00,2021-03-16 15:52:11.419+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078165,2021-03-16 15:52:50.12+00,2021-03-16 15:53:11.05+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078168,2021-03-16 15:54:54.991+00,2021-03-16 15:55:10.29+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078171,2021-03-16 15:55:15.043+00,2021-03-16 15:56:41.203+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078174,2021-03-16 16:06:41.457+00,2021-03-16 16:06:56.828+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078178,2021-03-16 16:06:57.259+00,2021-03-16 16:07:35.156+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078180,2021-03-16 16:16:01.132+00,2021-03-16 16:16:16.637+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078183,2021-03-16 16:17:05.893+00,2021-03-16 16:17:46.435+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078186,2021-03-16 16:23:15.838+00,2021-03-16 16:23:18.223+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078189,2021-03-16 16:23:39.262+00,2021-03-16 16:24:47.982+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078192,2021-03-16 16:25:00.064+00,2021-03-16 16:25:41.45+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078194,2021-03-16 16:25:46.438+00,2021-03-16 16:26:01.588+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078197,2021-03-16 16:26:39.547+00,2021-03-16 16:27:15.183+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078201,2021-03-16 16:32:44.235+00,2021-03-16 16:33:38.027+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078204,2021-03-16 16:35:54.136+00,2021-03-16 16:36:43.961+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078207,2021-03-16 18:10:30.433+00,2021-03-16 18:11:01.155+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078209,2021-03-16 18:10:34.406+00,2021-03-16 18:11:05.532+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078211,2021-03-16 18:13:30.103+00,2021-03-16 18:14:01.212+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078214,2021-03-16 18:13:36.474+00,2021-03-16 18:14:13.108+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078217,2021-03-16 18:13:33.078+00,2021-03-16 18:15:12.194+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078218,2021-03-16 18:28:12.009+00,2021-03-16 18:29:10.377+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078221,2021-03-16 18:29:04.579+00,2021-03-16 18:33:35.494+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078224,2021-03-16 20:50:05.486+00,2021-03-16 20:50:33.918+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078227,2021-03-16 20:50:42.366+00,2021-03-16 20:51:08.234+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078231,2021-03-16 20:50:55.141+00,2021-03-16 20:51:25.868+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078234,2021-03-16 20:50:59.969+00,2021-03-16 20:51:30.968+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078237,2021-03-16 20:53:41.271+00,2021-03-16 20:54:36.962+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078240,2021-03-16 20:55:01.262+00,2021-03-16 20:55:32.508+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078243,2021-03-16 20:55:00.472+00,2021-03-16 20:55:38.489+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078246,2021-03-16 20:55:51.665+00,2021-03-16 20:59:19.777+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078249,2021-03-16 21:00:36.581+00,2021-03-16 21:01:14.251+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078252,2021-03-16 21:00:49.511+00,2021-03-16 21:01:23.193+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078255,2021-03-16 21:01:23.615+00,2021-03-16 21:01:54.667+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078258,2021-03-16 21:01:56.938+00,2021-03-16 21:02:18.806+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078262,2021-03-16 21:02:19.769+00,2021-03-16 21:03:01.213+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078265,2021-03-16 21:03:12.716+00,2021-03-16 21:03:53.742+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078268,2021-03-16 21:04:07.708+00,2021-03-16 21:04:47.266+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078271,2021-03-16 21:05:34.694+00,2021-03-16 21:06:03.011+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078274,2021-03-16 21:07:11.691+00,2021-03-16 21:07:53.082+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078279,2021-03-16 21:17:52.48+00,2021-03-16 21:18:07.632+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078281,2021-03-16 21:20:15.628+00,2021-03-16 21:20:30.858+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078286,2021-03-16 21:20:39.211+00,2021-03-16 21:20:55.066+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078290,2021-03-16 21:21:05.551+00,2021-03-16 21:22:14.757+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078295,2021-03-16 21:22:24.473+00,2021-03-16 21:23:19.309+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078298,2021-03-16 21:23:55.861+00,2021-03-16 21:24:17.81+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078303,2021-03-16 21:34:52.609+00,2021-03-16 21:35:50.862+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078307,2021-03-16 21:36:55.648+00,2021-03-16 21:37:11.599+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078313,2021-03-16 21:37:15.384+00,2021-03-16 21:37:36.84+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078318,2021-03-16 23:55:58.67+00,2021-03-16 23:56:35.954+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078323,2021-03-17 00:00:10.652+00,2021-03-17 00:00:53.407+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078327,2021-03-17 00:26:44.719+00,2021-03-17 00:27:43.225+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078331,2021-03-17 00:27:15.641+00,2021-03-17 00:27:46.69+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078335,2021-03-17 00:30:31.542+00,2021-03-17 00:33:26.091+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078338,2021-03-17 04:22:55.191+00,2021-03-17 04:23:26.311+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078342,2021-03-17 04:44:43.601+00,2021-03-17 04:45:14.713+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078346,2021-03-17 04:53:04.95+00,2021-03-17 04:54:03.128+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078349,2021-03-17 04:57:59.157+00,2021-03-17 04:59:03.331+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078354,2021-03-17 05:00:12.519+00,2021-03-17 05:00:43.578+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078356,2021-03-17 05:01:51.88+00,2021-03-17 05:02:22.996+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078361,2021-03-17 05:23:41.365+00,2021-03-17 05:24:12.497+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078364,2021-03-17 09:19:47.186+00,2021-03-17 09:20:53.797+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078368,2021-03-17 09:21:07.152+00,2021-03-17 09:21:22.742+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078371,2021-03-17 09:20:56.592+00,2021-03-17 09:21:27.704+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078374,2021-03-17 09:21:25.7+00,2021-03-17 09:21:40.942+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078377,2021-03-17 09:21:02.749+00,2021-03-17 09:22:01.234+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078381,2021-03-17 09:21:35.025+00,2021-03-17 09:22:12.148+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078384,2021-03-17 09:23:51.03+00,2021-03-17 09:25:07.674+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078387,2021-03-17 09:52:57.289+00,2021-03-17 09:53:28.423+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078389,2021-03-17 09:59:22.932+00,2021-03-17 10:02:23.669+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078391,2021-03-17 10:02:31.225+00,2021-03-17 10:03:58.474+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078394,2021-03-17 10:04:00.416+00,2021-03-17 10:04:31.483+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078397,2021-03-17 10:03:42.214+00,2021-03-17 10:04:37.449+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078400,2021-03-17 10:04:47.369+00,2021-03-17 10:05:41.007+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078404,2021-03-17 10:05:59.332+00,2021-03-17 10:06:30.455+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078407,2021-03-17 10:06:45.743+00,2021-03-17 10:08:12.764+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078410,2021-03-17 10:08:40.795+00,2021-03-17 10:11:42.619+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078413,2021-03-17 10:14:51.549+00,2021-03-17 10:15:29.716+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078416,2021-03-17 10:16:53.829+00,2021-03-17 10:17:30.945+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078420,2021-03-17 10:17:01.026+00,2021-03-17 10:17:31.731+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078422,2021-03-17 10:23:28.075+00,2021-03-17 10:23:43.251+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078424,2021-03-17 10:23:55.906+00,2021-03-17 10:24:24.706+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078430,2021-03-17 10:27:24.855+00,2021-03-17 10:27:40.774+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078433,2021-03-17 10:27:45.55+00,2021-03-17 10:28:29.239+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078436,2021-03-17 10:30:05.245+00,2021-03-17 10:31:18.995+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078439,2021-03-17 10:31:25.368+00,2021-03-17 10:31:41.214+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078441,2021-03-17 10:32:04.467+00,2021-03-17 10:32:28.661+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078444,2021-03-17 10:32:55.659+00,2021-03-17 10:33:23.204+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078447,2021-03-17 10:53:30.288+00,2021-03-17 10:53:45.723+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7078450,2021-03-17 10:54:00.45+00,2021-03-17 10:54:28.157+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
